SnapshotID,FileID,ParentDirectoryID,FileNameHash,FileExtension,FileType,Unknown,FileSize,AllocatedSize,Timestamp,ClusterSize,Attributes,Meta,FileDate,FileSizeMB,FileAgeYears
2244,a339fc552a4acdcdc30f,9c89a536e084783e5641,eb17bfe0ed80e9c43f34,706550243,c,FAT,739868672,2146467840,126133358627670000,32768,6,198,2000-09-13 16:24:22.766999960,705.59375,4.50958904109589
2245,a339fc552a4acdcdc30f,9c89a536e084783e5641,eb17bfe0ed80e9c43f34,913377512,f,FAT,74186752,2146467840,126133358987060000,32768,6,198,2000-09-13 16:24:58.705999970,70.75,4.50958904109589
2246,a339fc552a4acdcdc30f,9c89a536e084783e5641,eb17bfe0ed80e9c43f34,1009322216,g,FAT,92520448,509665280,126133359058470000,8192,6,198,2000-09-13 16:25:05.847000003,88.234375,4.50958904109589
2247,a339fc552a4acdcdc30f,9c89a536e084783e5641,eb17bfe0ed80e9c43f34,-1199847667,d,NTFS,179764736,2146765312,126133358709240000,512,459007,198,2000-09-13 16:24:30.924000025,171.43701171875,4.50958904109589
2248,a339fc552a4acdcdc30f,9c89a536e084783e5641,fbe4c5fbf94ae9334d80,824838376,e,FAT,363462656,2146467840,126133358930650000,32768,6,198,2000-09-13 16:24:53.065000057,346.625,4.50958904109589
2271,a1d6dc637a38948d981f,80fea1d8737788a0392e,eb17bfe0ed80e9c43f34,-2071322346,e,NTFS,195383296,2146764800,126132732588100000,2048,459007,198,2000-09-12 23:00:58.809999943,186.33203125,4.512328767123288
2272,a1d6dc637a38948d981f,80fea1d8737788a0392e,95f835929de881779152,693573891,c,FAT,317718528,2146467840,126132732424970000,32768,6,198,2000-09-12 23:00:42.496999979,303.0,4.512328767123288
2273,a1d6dc637a38948d981f,80fea1d8737788a0392e,cd86953f61c831891e04,1290676683,g,NTFS,908933120,2138540032,126132733051060000,2048,459007,198,2000-09-12 23:01:45.105999947,866.826171875,4.512328767123288
2275,a1d6dc637a38948d981f,a1d6dc637a38948d981f,a1d6dc637a38948d981f,945386543,c,NTFS,437719040,4342915072,126131813477560000,4096,459007,198,2000-09-11 21:29:07.756000042,417.44140625,4.515068493150685
2276,a1d6dc637a38948d981f,a1d6dc637a38948d981f,0d6058ab8b4f13679eb3,-1744203874,f,NTFS,248987648,9097125888,126131815130840000,4096,459007,198,2000-09-11 21:31:53.083999991,237.453125,4.515068493150685
2277,a1d6dc637a38948d981f,119c65a42a38700bb37d,7db111285c96233c7a6d,761467634,c,FAT32,357765120,1073909760,126132667602160000,4096,6,502,2000-09-12 21:12:40.215999961,341.19140625,4.512328767123288
2278,a1d6dc637a38948d981f,119c65a42a38700bb37d,aa9c02a9b88647c98f7b,274249021,e,NTFS,8192,3251372032,126132667685280000,4096,459007,502,2000-09-12 21:12:48.527999997,0.0078125,4.512328767123288
2344,0d0efc4e8b3055876d09,4bfedd450d974551c793,eb17bfe0ed80e9c43f34,315635534,d,FAT,1236762624,2146467840,126144649665620000,32768,6,198,2000-09-26 18:02:46.562000036,1179.46875,4.473972602739726
2345,0d0efc4e8b3055876d09,4bfedd450d974551c793,eb17bfe0ed80e9c43f34,315692076,e,FAT,1631584256,2146467840,126144649708180000,32768,6,198,2000-09-26 18:02:50.817999959,1556.0,4.473972602739726
2346,0d0efc4e8b3055876d09,4bfedd450d974551c793,eb17bfe0ed80e9c43f34,315698736,f,FAT,1751384064,1751711744,126144649717590000,32768,6,198,2000-09-26 18:02:51.758999944,1670.25,4.473972602739726
2347,0d0efc4e8b3055876d09,4bfedd450d974551c793,f6b10498716477086334,1027674333,c,FAT,6553600,2146467840,126144649504910000,32768,6,198,2000-09-26 18:02:30.491000056,6.25,4.473972602739726
2367,a1967381ced149d8c813,c37c362dfba15b2a6bd6,eb17bfe0ed80e9c43f34,90118613,c,FAT,102039552,2146467840,126133526798000000,32768,16390,502,2000-09-13 21:04:39.799999952,97.3125,4.50958904109589
2368,a1967381ced149d8c813,c37c362dfba15b2a6bd6,eb17bfe0ed80e9c43f34,130941977,d,FAT,1594687488,1628340224,126133526957900000,32768,16390,502,2000-09-13 21:04:55.789999962,1520.8125,4.50958904109589
2369,a1967381ced149d8c813,c37c362dfba15b2a6bd6,eb17bfe0ed80e9c43f34,130941978,e,FAT,526032896,526106624,126133526959000000,8192,16390,502,2000-09-13 21:04:55.899999976,501.6640625,4.50958904109589
2397,a14ff372aa86056ff147,130e8165d61cdab889ce,130e8165d61cdab889ce,-126461983,c,NTFS,2330207232,9097126912,126137667678650000,512,459007,502,2000-09-18 16:06:07.865000010,2222.2587890625,4.495890410958904
2404,a014ed42175aa7ae5afb,ac3333fb8300ed863f4f,ac3333fb8300ed863f4f,-1274624495,c,NTFS,4892305408,18367017472,126138549339330000,512,459007,198,2000-09-19 16:35:33.932999969,4665.666015625,4.493150684931507
2412,00a268cce584f975df04,ee1f3937263e0480cc8c,ee1f3937263e0480cc8c,759895048,c,FAT32,21896003584,27360296960,126134510597550000,16384,6,502,2000-09-15 00:24:19.754999995,20881.65625,4.504109589041096
2563,0b8bf3dbd6880c37118e,2106a5a8fbd6ceb3fd7b,05f98f27aa4ce95c04dc,1890543804,c,NTFS,7624300544,9097126912,126140255877900000,512,459007,502,2000-09-21 15:59:47.789999962,7271.099609375,4.487671232876712
2609,00bff05ea125ec3be296,564687a5b841b4d8cc68,00bff05ea125ec3be296,676664045,c,FAT32,4234117120,8365170688,126133319579910000,4096,6,198,2000-09-13 15:19:17.991000056,4037.96875,4.50958904109589
2610,00bff05ea125ec3be296,564687a5b841b4d8cc68,00bff05ea125ec3be296,1094914797,d,FAT32,5112356864,12021792768,126133319992290000,8192,6,198,2000-09-13 15:19:59.228999972,4875.5234375,4.50958904109589
2668,a2201669299be6d5f19c,cddf3b733242705de660,eb17bfe0ed80e9c43f34,-1803217375,c,NTFS,2769899520,8192346112,126140154050520000,512,459007,502,2000-09-21 13:10:05.052000046,2641.58203125,4.487671232876712
2670,0dd6027739ce284a545b,39958e6de5873c9aa30f,eb17bfe0ed80e9c43f34,810425055,c,FAT,909508608,2146467840,126134345940620000,32768,6,502,2000-09-14 19:49:54.062000036,867.375,4.506849315068493
2671,0dd6027739ce284a545b,39958e6de5873c9aa30f,eb17bfe0ed80e9c43f34,-1004123481,d,NTFS,792350720,2146764800,126134346078590000,2048,31,502,2000-09-14 19:50:07.858999968,755.64453125,4.506849315068493
2705,0b05e7402ef12f3ecdca,f6cc9ef0d92a2ccaa9b3,d9123f94411de5fda30f,-1935654778,c,NTFS,3959224832,6958554112,126135171879250000,512,459007,502,2000-09-15 18:46:27.924999952,3775.81103515625,4.504109589041096
2706,0b05e7402ef12f3ecdca,f6cc9ef0d92a2ccaa9b3,80ec39e75e88e5be34a4,-1795561391,d,FAT,1798373376,2138243072,126135177532200000,32768,6,502,2000-09-15 18:55:53.220000029,1715.0625,4.504109589041096
2721,00cde4567bfea140e624,f82299b4fa5058297218,e72b9933c612dd8bb87b,1354879221,c,FAT32,2557947904,4186664960,126135245781050000,4096,6,502,2000-09-15 20:49:38.105000019,2439.44921875,4.504109589041096
2722,00cde4567bfea140e624,f82299b4fa5058297218,0954b00875537c7d246a,-799978587,d,NTFS,6283583488,16220250112,126135245926450000,4096,459007,502,2000-09-15 20:49:52.644999981,5992.4921875,4.504109589041096
2762,a49065630dd2a35215c2,4c113d6634f231a36663,d55635f898085d1efb53,-197249304,c,NTFS,3733927936,4301788672,126139912815720000,512,459007,502,2000-09-21 06:28:01.572000027,3560.951171875,4.487671232876712
2763,a49065630dd2a35215c2,4c113d6634f231a36663,0dd81cebbae2fc12fc52,-1798684329,d,NTFS,663105536,5749436416,126139913259470000,4096,459007,502,2000-09-21 06:28:45.947000027,632.38671875,4.487671232876712
2766,0aaf9542a564eeeb6fb8,1e159d3830d008ca751c,eb17bfe0ed80e9c43f34,-1538436151,c,NTFS,2409787392,8192344064,126139375935440000,4096,459007,198,2000-09-20 15:33:13.544000030,2298.15234375,4.49041095890411
2860,0b2a0af46a445f58170a,c3c1e96993dd76a8e7b8,eb17bfe0ed80e9c43f34,391256293,c,FAT32,3293437952,6477033472,126134326890910000,4096,6,198,2000-09-14 19:18:09.090999961,3140.8671875,4.506849315068493
2945,0f2e21ecea02076c5b2e,0f2e21ecea02076c5b2e,eb17bfe0ed80e9c43f34,762843872,c,FAT32,991084544,2107691008,126133321943000000,32768,16390,198,2000-09-13 15:23:14.299999952,945.171875,4.50958904109589
2946,0f2e21ecea02076c5b2e,0f2e21ecea02076c5b2e,eb17bfe0ed80e9c43f34,841357820,d,FAT32,2649120768,4301586432,126133322001200000,32768,16390,198,2000-09-13 15:23:20.120000005,2526.3984375,4.50958904109589
2947,0f2e21ecea02076c5b2e,ca65e1fa7e8743103fc1,eb17bfe0ed80e9c43f34,691475415,c,FAT32,4619567104,8176357376,126133336581200000,32768,16390,502,2000-09-13 15:47:38.120000005,4405.5625,4.50958904109589
2948,0f2e21ecea02076c5b2e,ca65e1fa7e8743103fc1,eb17bfe0ed80e9c43f34,928514271,d,FAT32,2048774144,5368791040,126133336682200000,32768,16390,502,2000-09-13 15:47:48.220000029,1953.86328125,4.50958904109589
2949,0f2e21ecea02076c5b2e,99bb96a5ef766643e61d,eb17bfe0ed80e9c43f34,141236729,d,FAT32,3452723200,4539654144,126133531972250000,4096,6,502,2000-09-13 21:13:17.225000024,3292.7734375,4.50958904109589
2950,0f2e21ecea02076c5b2e,99bb96a5ef766643e61d,eb17bfe0ed80e9c43f34,1108218845,c,FAT32,5442215936,9162178560,126133531875910000,8192,6,502,2000-09-13 21:13:07.590999961,5190.1015625,4.50958904109589
3018,a09bb6f71bf40dddd3c9,b861b974df85052a4cdc,802885875af224c94687,-2139845496,c,NTFS,2403151872,4334686208,126135176162900000,4096,459007,502,2000-09-15 18:53:36.289999962,2291.82421875,4.504109589041096
3038,a0d9492ac40bdcd46488,324fc36ace503c059554,eb17bfe0ed80e9c43f34,675687864,c,NTFS,7108087808,10232213504,126139553596690000,4096,459007,502,2000-09-20 20:29:19.669000030,6778.80078125,4.49041095890411
3039,a0d9492ac40bdcd46488,324fc36ace503c059554,eb17bfe0ed80e9c43f34,-1738158052,d,NTFS,9884860416,10306322432,126139564363710000,4096,459007,502,2000-09-20 20:47:16.371000051,9426.9375,4.49041095890411
3040,a0d9492ac40bdcd46488,324fc36ace503c059554,eb17bfe0ed80e9c43f34,-1337862571,e,NTFS,9458712576,10240389120,126139564364410000,4096,459007,502,2000-09-20 20:47:16.440999985,9020.53125,4.49041095890411
3102,a05b57e3a3dbc5569853,09dbd0ced783ddfeef2d,eb17bfe0ed80e9c43f34,2090442131,c,NTFS,1544564736,6481485824,126139549697920000,4096,459007,502,2000-09-20 20:22:49.792000055,1473.01171875,4.49041095890411
3134,000efe2eea5197d3103d,83783116536740d0c8d3,83783116536740d0c8d3,-1194618309,c,NTFS,7596859392,18202511872,126137631427470000,512,459007,502,2000-09-18 15:05:42.746999979,7244.9296875,4.495890410958904
3177,a36148413b2a63587584,63bd6c39cf9d8befa7af,eb17bfe0ed80e9c43f34,1761593319,c,NTFS,3521732608,5124313088,126135343831930000,4096,459007,502,2000-09-15 23:33:03.192999959,3358.5859375,4.504109589041096
3178,a36148413b2a63587584,1c48f6109446b76ad2cd,eb17bfe0ed80e9c43f34,131009564,c,FAT,1359314944,2146467840,126135341862130000,32768,6,198,2000-09-15 23:29:46.213000059,1296.34375,4.504109589041096
3179,a36148413b2a63587584,1c48f6109446b76ad2cd,eb17bfe0ed80e9c43f34,-63600170,d,NTFS,12599377920,25218674688,126135341907590000,4096,459007,198,2000-09-15 23:29:50.758999944,12015.703125,4.504109589041096
3190,a29398b1c92e199c1360,ac57d3e2bed1944be2e6,7051b8dd881fac82770a,690754272,c,FAT32,970706944,4318003200,126140092129620000,4096,6,198,2000-09-21 11:26:52.962000012,925.73828125,4.487671232876712
3217,a42116f2e2d3a13ec769,9ca5ae6a2d628ab19bb5,eb17bfe0ed80e9c43f34,400761125,d,FAT32,5777985536,5836722176,126133487263810000,4096,6,502,2000-09-13 19:58:46.381000042,5510.31640625,4.50958904109589
3218,a42116f2e2d3a13ec769,9ca5ae6a2d628ab19bb5,eb17bfe0ed80e9c43f34,-1073503480,c,NTFS,4369432576,8603610112,126133485708880000,512,459007,502,2000-09-13 19:56:10.888000011,4167.015625,4.50958904109589
3233,0ec05ee6f4c4ab9d738d,4a0985fe0fedf2759c73,eb17bfe0ed80e9c43f34,1060573431,c,FAT32,5679153152,12054659072,126138667406000000,8192,6,198,2000-09-19 19:52:20.600000024,5416.0625,4.493150684931507
3276,a424da2e370ea4d5ad21,8456ef2472460f4c1f29,eb17bfe0ed80e9c43f34,-1875168575,c,NTFS,17593641984,20415112192,126133446592370000,512,459007,502,2000-09-13 18:50:59.236999989,16778.6044921875,4.50958904109589
3305,0ab6fcd2a4d4a424b579,2853c9ed750c3767ff2c,eb17bfe0ed80e9c43f34,746329350,c,FAT32,1079820288,12054659072,126138605805470000,8192,6,502,2000-09-19 18:09:40.547000051,1029.796875,4.493150684931507
3306,0ab6fcd2a4d4a424b579,2853c9ed750c3767ff2c,53ac255fce32b76a6b55,-1742216028,e,FAT32,8282783744,18193596416,126138606161480000,16384,6,502,2000-09-19 18:10:16.148000002,7899.078125,4.493150684931507
3344,0bf1e4aab72ec74eceea,db5a5073436a7ef5d2ad,d567ecdd43b6cdd57b32,963580898,c,FAT32,8213381120,18193596416,126137791877360000,16384,6,198,2000-09-18 19:33:07.735999942,7832.890625,4.495890410958904
3430,0b63e3de0b3beac02ff5,2d585fbf384428873118,13f0dd277791b8dcb6a9,-1944493176,c,NTFS,13750657024,20522040832,126135066950780000,512,459007,502,2000-09-15 15:51:35.077999949,13113.6484375,4.504109589041096
3449,a1b13146efbe016ea5ff,b15a6ff3992220d481f3,eb17bfe0ed80e9c43f34,506991581,c,FAT32,2811011072,9088229376,126140379565840000,8192,6,502,2000-09-21 19:25:56.583999991,2680.7890625,4.487671232876712
3455,a26e5faf060023aee6d5,73873e1b80d3d9c8517b,eb17bfe0ed80e9c43f34,817146921,c,NTFS,3406502912,6489713152,126133424084880000,512,459007,198,2000-09-13 18:13:28.488000035,3248.6943359375,4.50958904109589
3489,0f93717b36f4b8a127f5,a7fdbeb35ef5b7574866,53ac255fce32b76a6b55,-601209466,d,NTFS,14491512832,15167381504,126133507547290000,4096,459007,502,2000-09-13 20:32:34.728999972,13820.18359375,4.50958904109589
3490,0f93717b36f4b8a127f5,a7fdbeb35ef5b7574866,d5ceb8ad1bb27312a096,1288226243,c,NTFS,2044169728,5247695872,126133500989760000,512,459007,502,2000-09-13 20:21:38.975999951,1949.47216796875,4.50958904109589
3531,0cad18963f082675c91e,0cad18963f082675c91e,eb17bfe0ed80e9c43f34,-968047843,d,NTFS,8952668160,27192188928,126135175261880000,4096,459007,198,2000-09-15 18:52:06.187999964,8537.9296875,4.504109589041096
3532,0cad18963f082675c91e,0cad18963f082675c91e,eb17bfe0ed80e9c43f34,-192156677,c,NTFS,10152316928,13648125952,126135175139210000,4096,459007,198,2000-09-15 18:51:53.921000004,9682.00390625,4.504109589041096
3580,a2f4545fa909437e34af,f1dad869b00e1216266f,eb17bfe0ed80e9c43f34,880509389,c,NTFS,490550272,2146765312,126135179249970000,512,459007,198,2000-09-15 18:58:44.996999979,467.8251953125,4.504109589041096
3581,a2f4545fa909437e34af,f1dad869b00e1216266f,9f96d84ee7f590174ce2,-631674315,z,NTFS,179051520,690922496,126135179531550000,1024,459007,198,2000-09-15 18:59:13.154999971,170.7568359375,4.504109589041096
3582,a2f4545fa909437e34af,f1dad869b00e1216266f,268f9dfc1d2a5350bf75,-328349715,m,NTFS,3452907520,6292303872,126135179517640000,4096,459007,198,2000-09-15 18:59:11.764000058,3292.94921875,4.504109589041096
3656,0a1b568b15326e40778c,7ddc75b9cbbc520532c3,eb17bfe0ed80e9c43f34,284480382,c,NTFS,18768734208,20415112192,126144793408870000,512,459007,502,2000-09-26 22:02:20.886999965,17899.259765625,4.473972602739726
3706,0b93e7a26155cbe25f2a,242b294df16e10de0d3a,eb17bfe0ed80e9c43f34,-656476748,c,NTFS,3296399360,10232213504,126140362259290000,4096,459007,502,2000-09-21 18:57:05.929000020,3143.69140625,4.487671232876712
3707,0b93e7a26155cbe25f2a,242b294df16e10de0d3a,53ac255fce32b76a6b55,742372892,d,NTFS,5302542336,10240471040,126140373464410000,4096,459007,502,2000-09-21 19:15:46.440999985,5056.8984375,4.487671232876712
3711,0c85053705ad4545fe87,13b110884f4fb96e5634,3599447a1538523c2f2b,3915790,c,NTFS,804915712,9097126912,126133486906210000,512,459007,198,2000-09-13 19:58:10.621000051,767.62744140625,4.50958904109589
3770,0b07711c404fce875f52,4e8c0d363516d44f516c,eb17bfe0ed80e9c43f34,-1871711386,c,NTFS,4577243136,12068872192,126138542862350000,4096,459007,502,2000-09-19 16:24:46.235000014,4365.19921875,4.493150684931507
3875,0f57518f1fa2ba3f9aaa,01f1d0882431cd6b6b77,eb17bfe0ed80e9c43f34,475113309,c,NTFS,839628800,3668442112,126135050053750000,512,459007,198,2000-09-15 15:23:25.375000000,800.732421875,4.504109589041096
3876,0f57518f1fa2ba3f9aaa,01f1d0882431cd6b6b77,eb17bfe0ed80e9c43f34,-1269256298,d,NTFS,16798150656,16804212736,126135050092200000,4096,459007,198,2000-09-15 15:23:29.220000029,16019.96484375,4.504109589041096
4010,0b383e9c9f1f4375b45f,ae18015a75f5742de5a5,179eb51740714fc1e949,121377269,c,FAT,95621120,131297280,126135234774240000,2048,6,198,2000-09-15 20:31:17.424000025,91.19140625,4.504109589041096
4011,0b383e9c9f1f4375b45f,ae18015a75f5742de5a5,894ce60ccefa44bdfb46,606606034,e,FAT32,2090639360,4178448384,126135234788610000,4096,6,198,2000-09-15 20:31:18.860999942,1993.7890625,4.504109589041096
4012,0b383e9c9f1f4375b45f,ae18015a75f5742de5a5,b041e9c23729295128bc,222040577,d,FAT32,4500619264,4769513472,126135234777050000,4096,6,198,2000-09-15 20:31:17.705000043,4292.125,4.504109589041096
4058,00e0501428a56199b82d,1e7d58a5b502ebdf7211,00e0501428a56199b82d,-1795933025,c,NTFS,151949312,2144346112,126135291620950000,512,459007,502,2000-09-15 22:06:02.095000029,144.91015625,4.504109589041096
4059,00e0501428a56199b82d,1e7d58a5b502ebdf7211,6115959d844481d06c8f,-1072531787,d,NTFS,7001300992,7903977472,126135300707630000,4096,459007,502,2000-09-15 22:21:10.763000011,6676.9609375,4.504109589041096
4083,a479b8bcf790777d8513,c641844e1147572e76c7,eb17bfe0ed80e9c43f34,186780881,d,FAT,1885011968,2109472768,126133364325040000,32768,6,198,2000-09-13 16:33:52.503999949,1797.6875,4.50958904109589
4084,a479b8bcf790777d8513,c641844e1147572e76c7,eb17bfe0ed80e9c43f34,674613147,c,NTFS,59181568,2109767680,126133362873320000,512,459007,198,2000-09-13 16:31:27.332000017,56.43994140625,4.50958904109589
4118,0bde4fe5d4332c12106f,b77299e95b1668bff616,eb17bfe0ed80e9c43f34,1349513045,c,NTFS,18681323520,20464463872,126133347450440000,4096,459007,502,2000-09-13 16:05:45.044000030,17815.8984375,4.50958904109589
4156,00bae72c9313c83992b2,f1b47ba2007c837498db,bb769624848538fcaae9,1747650563,c,NTFS,2212102144,7517872128,126139556005080000,4096,459007,198,2000-09-20 20:33:20.508000016,2109.625,4.49041095890411
4157,00bae72c9313c83992b2,f1b47ba2007c837498db,c45aec8d63f982df428d,1088978998,d,NTFS,871979008,1612122112,126139556757510000,2048,459007,198,2000-09-20 20:34:35.751000047,831.583984375,4.49041095890411
4170,0e8799b9a2dcb01e1d2e,ffa22d374146ebac2078,49a5e63106d342e3ec2f,-391458160,c,NTFS,2365300736,4326464512,126133487161960000,512,459007,502,2000-09-13 19:58:36.195999980,2255.7265625,4.50958904109589
4215,a44ff5a29aece763ade2,f360b3842994d1c94756,eb17bfe0ed80e9c43f34,-61122476,c,NTFS,4123262976,8389750784,126139534514760000,4096,459007,198,2000-09-20 19:57:31.475999951,3932.25,4.49041095890411
4216,a44ff5a29aece763ade2,f360b3842994d1c94756,53ac255fce32b76a6b55,1042439275,e,NTFS,5707198464,6292336640,126139535901380000,4096,459007,198,2000-09-20 19:59:50.138000011,5442.80859375,4.49041095890411
4217,a44ff5a29aece763ade2,f360b3842994d1c94756,53ac255fce32b76a6b55,-1807739708,f,NTFS,5140811776,5733019648,126139535913600000,4096,459007,198,2000-09-20 19:59:51.360000014,4902.66015625,4.49041095890411
4234,a164c3809bf5944e16ba,6c54a818ad136976c75d,98a00177e56143764952,1745302044,c,NTFS,70403072,4293563392,126133365785640000,512,459007,502,2000-09-13 16:36:18.564000010,67.1416015625,4.50958904109589
4253,a0692c5a61ec02f55bab,8f2e5efc3fc492262fb9,21f006bf8563f979955e,874685868,c,NTFS,1294104576,4548547072,126138568873100000,512,459007,502,2000-09-19 17:08:07.309999943,1234.154296875,4.493150684931507
4254,a0692c5a61ec02f55bab,faf2835ee196f87a4507,28a36ca96743bf50f4af,622924543,c,FAT,378593280,419233792,126138571838780000,8192,6,502,2000-09-19 17:13:03.878000021,361.0546875,4.493150684931507
4255,a0692c5a61ec02f55bab,faf2835ee196f87a4507,50044e8bc7a0b8bdf00b,-54136238,d,NTFS,8944692224,11646963712,126138571843490000,512,459007,502,2000-09-19 17:13:04.348999977,8530.3232421875,4.493150684931507
4256,00fe54387e8cd7037c03,5425ad46595f3b201805,eb17bfe0ed80e9c43f34,1618418904,d,NTFS,10165620736,11293274112,126135064519910000,4096,459007,502,2000-09-15 15:47:31.991000056,9694.69140625,4.504109589041096
4257,00fe54387e8cd7037c03,5425ad46595f3b201805,3bba6949fc62aac5360c,692262386,c,FAT32,1096335360,3144085504,126135064399050000,4096,6,502,2000-09-15 15:47:19.904999971,1045.546875,4.504109589041096
4309,a36f43a35eb06fbe6572,ae7746d440f84295d592,eb17bfe0ed80e9c43f34,338761976,c,FAT32,3006902272,6477033472,126139479694530000,4096,6,198,2000-09-20 18:26:09.452999949,2867.60546875,4.49041095890411
4329,0ee3760b9cd83787da05,3eadbbabebe7e43a8086,071349bd9262ee49db27,828904441,c,FAT32,4172951552,6477033472,126137766917020000,4096,6,502,2000-09-18 18:51:31.702000022,3979.63671875,4.495890410958904
4420,0bb2794ff888c65a95d7,0bb2794ff888c65a95d7,894ce60ccefa44bdfb46,952993137,d,FAT32,2453655552,4736684032,126143413417310000,4096,6,502,2000-09-25 07:42:21.730999947,2339.98828125,4.476712328767123
4421,0bb2794ff888c65a95d7,0bb2794ff888c65a95d7,eb0a4ee8a24f870d0b5e,321985775,c,FAT32,422866944,1255960576,126143413370740000,4096,6,502,2000-09-25 07:42:17.074000001,403.27734375,4.476712328767123
4602,a34d76327e82b86cbada,12a11d184841add93b3a,eb17bfe0ed80e9c43f34,872492079,c,FAT32,2109476864,4187664384,126137693074900000,4096,6,198,2000-09-18 16:48:27.490000010,2011.75390625,4.495890410958904
4603,a34d76327e82b86cbada,12a11d184841add93b3a,eb17bfe0ed80e9c43f34,-997508635,d,FAT,3430547456,4195549184,126137693354650000,65536,6,198,2000-09-18 16:48:55.465000033,3271.625,4.495890410958904
